adc0_stamp,adc1_stamp,adc2_stamp,adc3_stamp,rpy_stamp,translation_stamp,quaternion_stamp,adc0_data0,adc0_data1,adc0_data2,adc0_data3,adc0_data4,adc0_data5,adc0_data6,adc0_data7,adc0_data8,adc0_data9,adc0_data10,adc0_data11,adc0_data12,adc0_data13,adc0_data14,adc0_data15,adc1_data0,adc1_data1,adc1_data2,adc1_data3,adc1_data4,adc1_data5,adc1_data6,adc1_data7,adc1_data8,adc1_data9,adc1_data10,adc1_data11,adc1_data12,adc1_data13,adc1_data14,adc1_data15,adc2_data0,adc2_data1,adc2_data2,adc2_data3,adc2_data4,adc2_data5,adc2_data6,adc2_data7,adc2_data8,adc2_data9,adc2_data10,adc2_data11,adc2_data12,adc2_data13,adc2_data14,adc2_data15,adc3_data0,adc3_data1,adc3_data2,adc3_data3,adc3_data4,adc3_data5,adc3_data6,adc3_data7,adc3_data8,adc3_data9,adc3_data10,adc3_data11,adc3_data12,adc3_data13,adc3_data14,adc3_data15,rpy_x,rpy_y,rpy_z,translation_x,translation_y,translation_z,quaternion_x,quaternion_y,quaternion_z,quaternion_w
1719436760.666941606,1719436760.708903276,1719436760.694581598,1719436760.719485134,1719436760.666892967,1719436760.666872827,1719436760.666881544,625,543,479,591,565,622,557,470,621,621,622,621,464,623,623,622,622,590,623,404,308,300,248,222,621,622,624,624,622,272,622,223,553,505,626,626,437,553,610,625,623,623,622,621,622,621,622,621,625,624,361,621,624,624,607,601,621,621,621,621,622,622,621,621,-2.85763,11.2597,4.78298,-0.000366092,-0.00792822,0.00915118,-0.0288853,0.0969502,0.0439571,0.993898
1719436760.774941606,1719436760.815903276,1719436760.803581598,1719436760.828485134,1719436760.766889774,1719436760.766845037,1719436760.766853853,625,543,484,591,564,622,558,470,621,621,622,621,463,623,623,622,622,588,623,404,310,298,250,224,622,622,624,624,622,267,622,212,554,505,626,626,437,554,608,625,623,623,622,621,622,621,622,621,624,624,362,621,624,624,608,618,621,621,621,621,622,622,621,621,-2.89976,11.1649,4.69551,0.00114838,-0.00750051,0.0108397,-0.029145,0.0961333,0.0432166,0.994003
1719436760.882941606,1719436760.924903276,1719436760.911581598,1719436760.936485134,1719436760.866884315,1719436760.866875920,1719436760.866879565,625,542,507,589,566,622,570,481,621,621,622,621,461,623,623,622,622,586,623,409,314,303,263,233,622,622,624,624,622,262,622,201,554,505,626,626,440,557,601,625,623,623,622,621,622,621,622,621,625,624,356,621,624,625,603,625,621,620,621,621,622,622,621,621,-2.8032,11.1899,3.65468,0.00163339,-0.00580991,0.0104749,-0.0274391,0.0966401,0.0341098,0.994356
1719436760.991941606,1719436761.032903276,1719436761.019581598,1719436761.044485134,1719436761.066940052,1719436761.066932025,1719436761.066935454,625,540,511,591,568,622,567,478,622,621,622,621,458,623,623,622,622,582,623,415,314,312,276,236,622,622,624,624,622,261,622,197,550,507,626,626,447,563,600,625,623,623,622,621,622,621,622,622,625,624,356,621,624,624,597,625,621,621,621,621,622,622,621,621,-2.86325,9.25709,2.06835,-0.00111941,-0.00747662,0.00784036,-0.0263544,0.0802077,0.0200001,0.996229
1719436761.098941606,1719436761.140903276,1719436761.127581598,1719436761.152485134,1719436761.166896692,1719436761.166870417,1719436761.166874642,625,537,501,594,572,622,557,470,622,621,622,621,456,623,623,622,622,582,623,420,313,322,285,238,622,622,624,624,622,265,622,204,547,508,626,626,454,571,603,625,623,623,622,621,622,621,622,621,625,624,357,621,624,625,593,618,621,621,621,621,622,622,621,621,-2.92699,8.3058,2.13276,-0.00115312,-0.00798789,0.00853061,-0.0268159,0.0719081,0.0204051,0.996842
1719436761.207941606,1719436761.248903276,1719436761.235581598,1719436761.260485134,1719436761.266894185,1719436761.266886290,1719436761.266889799,625,536,489,598,575,622,547,462,621,621,622,621,456,623,623,622,622,582,623,423,313,327,290,239,622,622,624,624,622,268,622,211,544,508,626,626,458,574,607,625,623,623,622,621,622,621,622,621,624,624,359,621,624,624,591,610,621,621,621,621,622,622,621,621,-2.99124,7.84391,2.28514,-0.00034606,-0.00883417,0.00905977,-0.0273977,0.0678415,0.0216717,0.997084
1719436761.314941606,1719436761.356903276,1719436761.346581598,1719436761.371485134,1719436761.366845806,1719436761.366837151,1719436761.366840989,625,536,487,600,575,622,545,460,621,621,622,621,455,623,623,622,622,584,623,425,312,333,292,241,622,622,624,624,622,270,622,215,545,508,626,626,461,577,608,625,623,623,622,621,622,621,622,622,625,624,357,621,624,624,590,612,621,621,621,621,622,622,621,621,-2.92497,7.55182,2.32492,-0.000111815,-0.00820938,0.00934926,-0.0267974,0.0653027,0.0219171,0.997265
1719436761.425941606,1719436761.467903276,1719436761.459003814,1719436761.483988174,1719436761.466932624,1719436761.466914966,1719436761.466922388,625,536,480,600,577,622,539,456,621,621,622,621,455,623,623,622,622,587,623,426,311,338,294,244,621,622,624,624,622,269,622,216,546,507,626,626,462,578,606,625,623,623,622,621,622,621,622,622,625,624,354,621,624,624,588,608,621,620,621,621,622,622,621,621,-2.77186,7.1548,2.31432,0.00145891,-0.00742598,0.0092163,-0.0253943,0.0618783,0.0216585,0.997525
1719436761.538639600,1719436761.579062351,1719436761.567003814,1719436761.591988174,1719436761.566887174,1719436761.566867521,1719436761.566875947,625,535,483,600,578,622,540,458,622,621,622,621,454,623,623,622,622,588,623,427,312,342,296,247,622,622,624,624,622,268,622,215,547,507,626,626,463,581,605,625,623,623,622,621,622,621,622,621,625,624,352,621,624,624,587,614,621,621,621,621,622,622,621,621,-2.66245,7.0018,2.13088,0.000930476,-0.00730412,0.00987623,-0.0243199,0.060606,0.0199731,0.997666
1719436761.647639600,1719436761.687062351,1719436761.675003814,1719436761.699988174,1719436761.666904279,1719436761.666883539,1719436761.666892904,625,535,480,600,580,622,538,458,621,621,622,621,454,623,623,622,622,590,623,428,311,345,297,248,622,622,624,624,622,269,622,218,547,506,626,626,464,581,604,625,623,623,622,621,622,621,622,621,625,624,349,621,624,625,585,608,621,621,621,621,622,622,621,621,-2.56093,6.81004,2.17793,0.00186472,-0.0073361,0.00973108,-0.0234314,0.0589443,0.0202936,0.99778
